,Comment,id,date,Pos,Neg,Neu
154,"Thanks for sharing this, glad to see the features of this. Thanks guys! What color is this,  I mean the exact color on the window sticker? No color like that his in the bmw website? Thanks!","
 @IvanBosnjak89
 ",1 year ago,0.379,0.045,0.576
155,"The X3 is fantastic now, but it's really expensive. I would (and did) save 10k and get a loaded GV70 instead.","
 @parminderkaur5016
 ",1 year ago,0.28,0.0,0.72
156,I have the 2021 model best ride I ever had.,"
 @eb18bulls
 ",1 year ago,0.375,0.0,0.625
157,"it looks too much like an X3M. which some may say isn't a bad thing, but it is to X3M owners. It has the M badge in the grill, special auto mirror caps, etc. Things that used to be full M exclusive, are now on the lesser trims.","
 @chinchillin6280
 ",1 year ago,0.18,0.0,0.82
158,Can you put reg gas on this car or just use premium? Premium is so pricey in CA ,"
 @Elihtv
 ",1 year ago (edited),0.0,0.0,1.0
159,Really cool Taco shirt bro. and love that refresh on the X3.,"
 @pokerfred68
 ",1 year ago,0.405,0.0,0.595
160,"Went to test drive one of these, since I am considering replacing my M340i xdrive, and due to the chip shortage, some of the options aren’t available. While they have been installed, not functional, like heads-up display, SiriusXM, wireless charging, a few safety features, etc. Kind of a turn off along with the inflated pricing due to supply and demand. This is the color combo I would spec, Brooklyn Grey with red interior. Hopefully the chip shortage will end sometime next year.","
 @bri1042
 ",1 year ago,0.079,0.089,0.832
161,"I may need to redo my count, but my actual 21 M3 only has 17 M's on it.  So less.  But still a lot.","
 @skylighteffect
 ",1 year ago,0.0,0.0,1.0
162,"Our Muuuuh's () in Germany are purple... A little like the M240i you drove. Hashtag ""Milkakuh"" 

With every Generation since the first X5 they look more and more like a Korean car from the back.
 from Leipzig, Germany
And thx for ur very entertaining content ","
 @bradpalms81
 ",1 year ago,0.206,0.0,0.794
163,So for the money do you go with this or the GV70 sport?,"
 @dancestacydance
 ",1 year ago,0.0,0.0,1.0
164,I wish they kept the old odometer. Looked better,"
 @tripleknottedman
 ",1 year ago,0.483,0.0,0.517
165,X3 M40 is developed by the M division so the M badge is appropriate. But that’s a lot…,"
 @johnkrain6853
 ",1 year ago,0.0,0.0,1.0
166,bmw x3 is beautiful car.. but I just can't bring myself to get it with all these missing options due to chip shortage. wait for 2023 or 2024 model. :(,"
 @jeansassine
 ",1 year ago,0.067,0.25,0.683
167,I have the 2020 X5 and I can’t find a comfortable position in those seats too! And it looks like the X3 has similar seats… thank goodness I leased it and didn’t buy it,"
 @RJ-pr6mj
 ",1 year ago,0.308,0.0,0.692
168,If I'm not mistaken the only BMW tht had the the color stripe as far as I know was the E60 M5.,"
 @GhostPrime21
 ",1 year ago (edited),0.095,0.0,0.905
169,M performance vehicles got more M badges than full M vehicles becuz M badges make the car sells better :),"
 @Ih8chew
 ",1 year ago,0.296,0.0,0.704
170,So has anyone else mentioned the taillights look like Halo energy swords yet?,"
 @TheBepo1986
 ",1 year ago,0.295,0.0,0.705
171,wow this car has a solid 500 kilowatts of  torque wait a second....is it 500 kilowatts per meter ?,"
 @dakotahollon2720
 ",1 year ago,0.278,0.0,0.722
172,The limp test should definitely be a thing hahahaa,"
 @joshliberio7353
 ",1 year ago,0.278,0.0,0.722
173,Yuri is now Canadian Adam Levine,"
 @avtr_arn4843
 ",1 year ago,0.0,0.0,1.0
174,Dark taillights are way too underated,"
 @briansbricks7893
 ",1 year ago,0.0,0.0,1.0
175,Somebody at BMW was waiting for Halo Infinite when designing this one ,"
 @siic
 ",1 year ago,0.0,0.0,1.0
176,Idk if I should get this over regular X5..,"
 @joshstory9627
 ",1 year ago,0.0,0.167,0.833
177,Those tail lights are actually Type-1 Energy Weapon/Swords from Halo.,"
 @jayrajput6629
 ",1 year ago,0.189,0.0,0.811
178,Inline 6 with x- drive ️️️,"
 @Taeter_Tot
 ",1 year ago,0.0,0.0,1.0
179,"Oof, after hearing ya'll drag it throughout this video, not sure I'm looking forward to the m240i review","
 @tophlovr
 ",1 year ago,0.0,0.194,0.806
180,"Therapist: Limp Yuri isn't real, Limp Yuri can't hurt you.
Limp Yuri: 6:30","
 @paulv5283
 ",1 year ago,0.188,0.0,0.812
181,I would take the Macan S anytime.,"
 @Simon-jq4fj
 ",1 year ago,0.0,0.0,1.0
182,Love the Energy Sword taillights,"
 @BMWWolf
 ",1 year ago,0.677,0.0,0.323
183,Love to get one of these but why did they do away with the black kidney grill on the bmw website configurator?  Just looks odd blacked out with a chrome grill.,"
 @vaughanwatkins7146
 ",1 year ago,0.077,0.088,0.835
184,The only thing incredible about ANY bmw suv is how fast they depreciate.,"
 @joe718gt4
 ",1 year ago,0.0,0.0,1.0
185,"I want to know what their market research says between M-sport and M and the corresponding number of badges, against their respective demographics","
 @christianitliong4089
 ",1 year ago (edited),0.231,0.0,0.769
186,PLEASE MAKE THE LIMP TEST A THING!!!!,"
 @mikebroom1866
 ",1 year ago,0.41,0.0,0.59
187,Tail lights look like the Halo energy sword. Even though shotgun was still better.,"
 @Koolicyde
 ",1 year ago,0.405,0.0,0.595
188,I don't believe any cars came with the M colors in the grill... but man did they emblazon half the body of the M1.,"
 @24acresofparadise
 ",1 year ago,0.0,0.0,1.0
189,My 2020 BMW X3 has engine mounts that went bad after just after the 50k warranty went out.  It also has an oil leak.  Lemon?  Wonder if BMW fixed that issue for newer models?,"
 @trizzwizzy
 ",4 months ago,0.0,0.164,0.836
190,5:54 literally floored it,"
 @JayJay-he9bk
 ",1 year ago,0.0,0.0,1.0
191,Would rather have a mdx type s for that price,"
 @BigCocoEnergy
 ",1 year ago,0.0,0.0,1.0
192,The Halo Sword tail lights are so cool,"
 @ivysworld6164
 ",1 year ago,0.299,0.0,0.701
193,the new tail lights look like the type 1 energy sword from Halo!!! maybee its just me that sees that haha,"
 @Acc0rd79
 ",1 year ago,0.333,0.0,0.667
194,"Bro, that's a Halo Energy Sword tail light, no lobster claws!!! WOW","
 @ashton6637ify
 ",1 year ago,0.424,0.124,0.452
195,Love it,"
 @sunnykgaming2541
 ",1 year ago,0.808,0.0,0.192
196,I think the e30 m3 had the three stripes. Could be wrong,"
 @pf6797
 ",1 year ago,0.0,0.237,0.763
197,The volcanic burning of bimmer guys with the three painted grill slats suits my tastes just fine. Mighty just fine.,"
 @alisamir6350
 ",1 year ago,0.167,0.0,0.833
198,"I own a 94 Camry, and I'm all the way from Iraq, this is my dream car and this is the best car channel on YouTube, am I happy or what!?","
 @lamakicker69
 ",1 year ago,0.29,0.0,0.71
199,The best part about this car? How much power the engine can make with basic mods. You literally just need a downpipe and a e50 blend of gas and it’s making 500whp.,"
 @Bcunley
 ",1 year ago,0.127,0.0,0.873
200,Fiancé has a 2021. Such a good all around vehicle. Especially for throwing 4 golf bags in the back on the weekends,"
 @HotNHorny
 ",1 year ago,0.139,0.0,0.861
201,"Tail lights do no look like lobster claws, its more like the sword from Halo.","
 @THExTANK13
 ",1 year ago,0.26,0.115,0.625
202,Diggin the Halo sword tail lights,"
 @allenanalla2549
 ",1 year ago,0.0,0.0,1.0
203,I thin the LIMP TEST needs to be A THING,"
 @jx9971
 ",1 year ago,0.0,0.0,1.0
204,Never seen torque measured in KW before. Should this be in Nm for the rest of the metric world?,"
 @lukeskywlkr3638
 ",1 year ago,0.0,0.0,1.0
205,500 kilowatts of torque? Wowsers!,"
 @benny1772
 ",1 year ago,0.364,0.0,0.636
206,Does the interior of the X3 feel more quality than something like the GLC- Class?,"
 @Louis-pb3nq
 ",1 year ago,0.152,0.0,0.848
207,Halo sword! Whatever it was called is what the tail lights should’ve been called,"
 @raycool488
 ",1 year ago,0.0,0.0,1.0
208,0:25 Was that your launch control technique Yuri???????,"
 @ytna28
 ",1 year ago,0.0,0.0,1.0
209,"I don’t like the new tail light designs, I personally like the years prior.","
 @GTStrane
 ",1 year ago,0.333,0.0,0.667
210,"Yooo, those tailights look like Halo energy swords!","
 @peromalmstrom7668
 ",1 year ago,0.449,0.0,0.551
211,"In UK - Europe, Continental Tyres do not make any All Season Tyres for 21 inch X3 wheels. So only choice is to go elsewhere and other Tyre Manufactures, such as Michelin Pilot Sport 4 S Tires. Continental are losing many customers because of this, like myself. This is 'Official', as Continental Tyres sent me an Email, after weeks of pushing them for an answer on the subject, confirming they do not supply as its not worth their effort for 21 inch wheels!","
 @kennungesser3203
 ",1 year ago,0.034,0.054,0.912
212,"The limp test..... may open a lot more sponsor opportunities for you guys....sorry, couldn't help it, great review guys.","
 @Ayyantalib
 ",1 year ago,0.123,0.237,0.64
213,The seats remind me of the Far From Home Spider-Man suit!,"
 @kedarpunagin5332
 ",1 year ago,0.0,0.0,1.0
214,"i dont really understand why you call them peasant blockers, we're mostly peasants here watching your videos.

PS great car, my dream car is a super off-road moded and supremelyy capable LandRover Defender.","
 @williamhe5624
 ",1 year ago (edited),0.35,0.0,0.65
215,2:27 it's an energy sword and you can't change my mind,"
 @alreadygone5794
 ",1 year ago,0.174,0.0,0.826
216,Tail lights look exactly like the plasma swords from Halo games.,"
 @ChristopherLeamons
 ",1 year ago,0.2,0.0,0.8
217,"Wet noodle testing is just so great. 
Hammer down and flail about.","
 @Moftoo
 ",1 year ago,0.323,0.0,0.677
218,Yuri has Bruce Willis 'The Jackal' vibes.,"
 @richardnavratil9661
 ",1 year ago,0.0,0.0,1.0
219,"How do you go about picking songs? If I'm to be honest, in the last about 6 months multiple of your ""theme"" songs have made it to my top played on Spotify, thanks for new tunes!","
 @dnice362
 ",1 year ago,0.256,0.0,0.744
220,They couldn’t pick worse taillights,"
 @mitchellruiz3883
 ",1 year ago,0.0,0.437,0.563
221,The tail lights look exactly like the sword in Halo,"
 @doggedlydetermined7022
 ",1 year ago,0.217,0.0,0.783
222,"Really don’t see a point in the X3M for a daily. These ride way better, sound better. and are more than fast enough.","
 @ricosun
 ",1 year ago,0.234,0.0,0.766
223,BMW are great cars but I think they need to be more adventurous on the interior .,"
 @richardnavratil9661
 ",1 year ago,0.319,0.0,0.681
224,I remember reading about that plane landing. That's from October. You guys have a month between recording of video and release on YT huh?,"
 @ahmedbadri3911
 ",1 year ago,0.0,0.0,1.0
225,how can you not see it ! taillights look like the sword from HALO,"
 @ca9793
 ",1 year ago,0.189,0.0,0.811
226,Bmw really needs to drop piano black from their center console.  Well looking at how design their cars i dont think they know what they are doing tho,"
 @robxones109
 ",1 year ago,0.071,0.08,0.849
227,ordered yesterday cant wait!,"
 @pjkr123
 ",1 year ago,0.0,0.0,1.0
228,"Is that a MILD HYBRID SUPRA!! 
Holy shit, IS THAT A MILD HYBRID CROSSOVER SUPRA!!!","
 @AlfredOx3
 ",1 year ago,0.0,0.284,0.716
229,Any BMW That gets Built is South Africa 🇿🇦 Is always the Besy and will Win Award for Build Quality. BWM Should Give Us Back The 3 series they are messing it up where it's Being Built.,"
 @Kayjones1011
 ",1 year ago,0.177,0.0,0.823
230,Yea that’s all cool but can it hold a full jug of washer fluid???,"
 @garyclark6747
 ",1 year ago,0.154,0.0,0.846
231,Yuri looked like a Weeblr that won’t fall down through cliché corner. ,"
 @xplaur
 ",1 year ago,0.2,0.0,0.8
232,"Bavaria actually is „the Alberta” of Germany! The cows over the, I don't know if they are skinnier or not, but they produce a different kind of milk!","
 @berkalper4742
 ",1 year ago (edited),0.0,0.0,1.0
233,"of course bmw and Mercedes styling suites suvs more than sedans, that's what's selling these days and it makes the sedans for both just look weird up front.","
 @mbaig28
 ",1 year ago,0.0,0.059,0.941
234,Pinsir like the pokemon  dope video question: when is that golf r video dropping?!,"
 @moc-iwnl4696
 ",1 year ago,0.189,0.0,0.811
235,anyone else notice the tailights look like energy swords from halo?,"
 @dontran6061
 ",1 year ago (edited),0.338,0.0,0.662
236,"I'm telling yall, that music intro is making a difference in your videos","
 @gennaromontagna9482
 ",1 year ago,0.0,0.0,1.0
237,"simply the most unrealiable European car company out there!  they just lost their way!  BMWs are literally burning up!
straight from GERMANY 10minutes old! (2) BMW Recalling Close To A Million Older Cars & SUVs In US - YouTube","
 @adamellis9731
 ",1 year ago,0.048,0.088,0.864
238,Did the model you drove have the M Sport Differential?,"
 @mr.e8561
 ",9 months ago,0.0,0.0,1.0
239,"The actual M is going to be just that, a motorized letter M that you can drive down the street.","
 @maxmeng0
 ",1 year ago,0.0,0.0,1.0
240,"Is the zf8 transmission tuned the same as the one in the X3M? 
(Makes me cringe to see M mirrors on this car)","
 @merlinulrich7590
 ",1 year ago,0.0,0.0,1.0
241,Germany has cows. We don't have cowboys though because we can keep our cows on the juicy greens next to farms and don't have to send them over such long distances.,"
 @fossfors4050
 ",1 year ago,0.0,0.0,1.0
242,"As a German living in Texas, who has visited Alberta, they're all the same.","
 @iymenabdella1774
 ",1 year ago,0.0,0.0,1.0
243,"Doesnt really look like a pincer claw, more like the energy sword from Halo","
 @ColinPopoviciu
 ",1 year ago,0.139,0.273,0.588
244,I don't understand why are you allowed to read messages on your phone while you are in the car but not on the big screen. Big screen = larger letters small screen = smaller letters. At least they can give drivers the option with a disclaimer: use it at your own risk,"
 @kevingonzalez9592
 ",1 year ago,0.0,0.053,0.947
245,Those should be call elite sword tail lights,"
 @a_k_s1973
 ",1 year ago,0.0,0.0,1.0
246,People that look after cows are called farmers,"
 @Great_America
 ",1 year ago,0.0,0.0,1.0
247,"Old tail lights are way better.  And the X3M is way too expensive at almost $30K more and for only a few more tenths of a second faster acceleration.  For that price there are way more options for way more performance.  The Tesla Model Y Performance comes to mind at $67K vs the 85K for a X3M.  It’s a no brainer - the Tesla wins hands down.  Way faster, far more modern and better technology.","
 @kylemccann3868
 ",10 months ago,0.124,0.029,0.847
248,Sweet! Now when is the Golf R video coming ,"
 @markanderson3618
 ",1 year ago,0.32,0.0,0.68
249,"Torque is 500Nm, not kW.","
 @philarob80
 ",1 year ago,0.0,0.0,1.0
250,At 10:42 if the badge wasn’t there it looks like a forester!!,"
 @alexwong553
 ",1 year ago,0.236,0.0,0.764
251,Nice review….Everything is cool except the price.,"
 @helmsdeep84
 ",1 year ago (edited),0.505,0.0,0.495
252,The very definition of strictly to lease vehicle…,"
 @Affalterbach1967
 ",1 year ago,0.0,0.0,1.0
253,Would take this over a Honda Element.,"
 @billflynn6394
 ",1 year ago,0.0,0.0,1.0
254,love the car! don't care for the new front end design.....a lot going on with all them lines and angles! wonder if the engineer/designer was stoned?,"
 @larrykoala5106
 ",1 year ago,0.152,0.084,0.764
255,The Toyota TRD Pro has maybe even more TRD badges,"
 @user-tj6vx3ne2d
 ",1 year ago,0.0,0.0,1.0
256,Beautiful color my car !! I contracted today. Now waiting for ..... XX months,"
 @mbertono7568
 ",1 year ago,0.272,0.0,0.728
257,The X3m40i  is a M Performance model not a M sport.,"
 @ArtGamesBG
 ",1 year ago,0.0,0.0,1.0
258,All the time my eyes were on the different back seats…,"
 @gunnyboyz4tw
 ",1 year ago,0.0,0.0,1.0
259,Those tail lights look like the plasma sword from Halo.,"
 @jamisondavenport6760
 ",1 year ago,0.217,0.0,0.783
260,Those tail lights look like energy swords from halo.,"

",1 year ago,0.397,0.0,0.603
261,kW is not a unit of torque. Mistake at the very beginning. Great video otherwise. Keep up!,"
 @christophergejzler6952
 ",1 year ago,0.222,0.114,0.664
262,the tail lights look more like Halo energy sword,"
 @SmokeMartini
 ",1 year ago,0.424,0.0,0.576
263,At the 3:54 mark. We don't need  no stinking badges. ,"
 @hmc2s
 ",11 months ago,0.368,0.0,0.632
264,The taillights looks like the Energy Sword from Halo lol.,"
 @MrNoahs28
 ",1 year ago,0.514,0.0,0.486
265,Please do a 2022 Outlander review,"
 @gabrielrivera659
 ",1 year ago,0.365,0.0,0.635
266,"On the subject of BMW showing the news on the screen, didn't they have Facebook and Twitter available on cars before?","
 @Zabrownfish
 ",1 year ago,0.0,0.0,1.0
267,"This is M Performance, one step below full on M. There is a difference between M Performance and M Sport.","
 @syedalam6363
 ",1 year ago,0.0,0.0,1.0
268,0:44 *500Nm of torque,"
 @randomrahul5221
 ",1 year ago,0.0,0.0,1.0
269,Those rear lights..... they look like an exact copy of the sword in Halo!,"
 @YourTechGerman
 ",1 year ago,0.177,0.0,0.823
270,New subscriber here! Great channel...,"
 @shashind.9591
 ",1 year ago,0.523,0.0,0.477
271,The taillights on this SUV look like the sword from halo LOL,"
 @you_want_some_gamer8553
 ",1 year ago,0.376,0.0,0.624
272,Those tail lights remind me of Energy swords from Halo.,"
 @ashwingeorge5511
 ",1 year ago,0.189,0.0,0.811
273,I wish the new m240i was design better,"
 @zeuslightning911
 ",1 year ago,0.528,0.0,0.472
274,"When it shows the numbers, the units of torque are wrong. It is supposed to say Nm not kW","
 @danielcastro1301
 ",1 year ago,0.0,0.147,0.853
275,Totally unrelated but Honda should bring back the Element as a plug in hybrid or all electric,"
 @CPUspeed
 ",1 year ago,0.0,0.0,1.0
276,781 kw is plenty!,"
 @zanderkuhn4002
 ",1 year ago,0.0,0.0,1.0
277,Hi guys could you please tell me the option for those seats I see tacora red but never with the black on this sides just curious and I dig  your reviews,"
 @robertbrucato1022
 ",5 months ago,0.146,0.0,0.854
278,Yuri looks like a grandpa.,"
 @ytcommentsguy
 ",1 year ago,0.455,0.0,0.545
279,yuri with the limp test ,"
 @oldskooldoritos
 ",1 year ago,0.0,0.0,1.0
280,Why do the Canadian and US versions have different interior and exterior features :(,"
 @scottp6188
 ",1 year ago,0.0,0.182,0.818
281,So many badges. I don't think the United States editions have as many M badges,"
 @BrianJohnson-kh7mg
 ",1 year ago,0.0,0.163,0.837
282,HAHA. It's the getting tossed around while going into the cliche corner. The limp test should be added from now on.,"
 @ansonathan
 ",1 year ago (edited),0.157,0.0,0.843
283,"The taillights look like a ""Halo"" game weapon","
 @luisfelipe090909
 ",1 year ago (edited),0.258,0.227,0.515
284,Is the bottom of the gap between the kidney grilles slanted? Looked odd. At 6:57m,"
 @Cell1000bc
 ",1 year ago (edited),0.0,0.141,0.859
285,Hope they fixed the issue with the back camera. Just bought a 3 series. back camera almost not usable in low light. worst camera i've ever had.,"
 @northstreet79
 ",1 year ago,0.153,0.133,0.714
286,"No comment about the exhaust pops and burbles? In sport plus, 3rd gear, accelerate from 90-120km/h and let go….pop pop pop bang burble","
 @Deca1
 ",1 year ago,0.0,0.173,0.827
287,2:17 Bout to take those taillights off and go on my own Sword Spree,"
 @07acanoia
 ",1 year ago,0.0,0.0,1.0
288,Should've called the lights Halo Energy Sword,"
 @ThucVuTrijsndr
 ",1 year ago,0.259,0.0,0.741
289,"found a used one for 64,000.   only 5,000 miles.","
 @markolivares6943
 ",8 months ago,0.0,0.0,1.0
290,The limp test should be standard operating procedure on cliche corner hahaha,"
 @zhubeenvakilzadeh9098
 ",1 year ago,0.247,0.0,0.753
291,i call this the halo sword taillights!,"
 @zmc2046
 ",1 year ago,0.0,0.0,1.0
292,Peasant blockers are an option I think,"
 @porkchopsandwiches8363
 ",7 months ago,0.0,0.0,1.0
293,Does it have a card key or android digital key?,"
 @MohamedSoumakieh
 ",1 year ago,0.0,0.0,1.0
294,Going for a X Drive,"
 @jasonstar4408
 ",1 year ago,0.0,0.0,1.0
295,My current X3M40i lease expires in about a year. I’ll probably get another one. Says it all.,"
 @calvinchann1996
 ",1 year ago,0.0,0.0,1.0
296,wait a minute! why is back right headrest slim and the left one is thick/big?,"
 @ayushmehta9813
 ",1 year ago,0.0,0.0,1.0
297,진짜 존나게 이쁘다 내 드림카 2년만 기다려줘..,"
 @user-ed4zs4ov1e
 ",1 year ago,0.0,0.0,1.0
298,The taillights look like energy sword from Halo.,"
 @jessihansen6762
 ",1 year ago,0.434,0.0,0.566
299,The tail lights are shaped like the Energy Sword from Halo.,"
 @crisantogarcia6646
 ",1 year ago,0.338,0.0,0.662
300,"lol those badges. Great car for Mike, or Matt, or  Mario or Mohammed.","
 @livingvroom8418
 ",1 year ago,0.385,0.0,0.615
301,"How did you get black front grill, there is no such option in US spec.","
 @rubigzhu
 ",1 year ago,0.0,0.136,0.864
302,Definitely took an L with the exterior design,"
 @stasu35
 ",1 year ago,0.31,0.0,0.69
303,"Dear BMW,

Please make a X3 M40i Coupe Hybrid.  Thank you.","
 @Emime1
 ",1 year ago,0.514,0.0,0.486
304,Tell me those tail lights don’t look like halo energy swords,"
 @jacobetchison2472
 ",1 year ago,0.338,0.0,0.662
305,tail lights are the energy sword from halo.,"
 @willsfrantz
 ",1 year ago,0.231,0.0,0.769
306,Geez no on the 3 color stripes !,"
 @nvicente79
 ",1 year ago,0.0,0.333,0.667
307,Taillights look like the Halo energy sword,"
 @robplays6889
 ",1 year ago,0.479,0.0,0.521
308,you guys doing the X3M LCI review as well?,"
 @33bkim
 ",1 year ago,0.208,0.0,0.792
309,Rims and light slightly look alike,"
 @rogerroomes6158
 ",1 year ago,0.0,0.0,1.0
310,The tail lights look like the halo sword,"
 @aubery83
 ",1 year ago,0.263,0.0,0.737
311,Those back lights look like the  weapon from Halo,"
 @danielrivers4850
 ",1 year ago,0.214,0.188,0.598
312,Bebi mais que eu caramba kkkkk,"
 @jportogmail.com.brporto4172
 ",1 year ago,0.0,0.0,1.0
313,Very good guys.,"
 @mitvpr
 ",1 year ago,0.615,0.0,0.385
314,"Perhaps you'd like to explain why the world needs an X1, X2, X3, X4, X5, X6, and X7. They're cannibalizing their own brand","
 @theanonymousone9668
 ",1 year ago,0.102,0.0,0.898
315,Tail lights look like the Halo Energy Sword,"
 @mattcooper8403
 ",1 year ago,0.434,0.0,0.566
316,Peasant blockers should be standard on ALL cars!,"
 @brenrob7403
 ",1 year ago,0.0,0.0,1.0
317,Mi rate di way uno do uno reviews. Respect for that. Educated a di way mi feel a di end a di video. Respect.,"
 @jblacks2711
 ",5 months ago,0.246,0.0,0.754
318,"Have they fixed the steering in these yet?  BMW steering seems so vague compared to Porsche.  My wife's Macan's steering is significantly better than my X5, even in Sport+.","
 @djh1201
 ",1 year ago,0.091,0.059,0.85
319,"Torque should be in Nm, not kW","
 @kiranjoyv
 ",1 year ago,0.0,0.0,1.0
320,I'm not OK with the M Mirrors and the M Badge in the grill :(,"
 @FastDriver318
 ",1 year ago,0.0,0.326,0.674
321,Wow nice I love it  ,"
 @gregoryferguson5026
 ",1 year ago,0.915,0.0,0.085
322,taillights look like the halo energy sword,"
 @saudmillwala7711
 ",1 year ago,0.479,0.0,0.521
323,taillights look like the halo energy sword,"
 @saudmillwala7711
 ",1 year ago,0.479,0.0,0.521
324,taillights look like the halo energy sword,"
 @saudmillwala7711
 ",1 year ago,0.479,0.0,0.521
325,Better than X4?,"
 @MNMatt
 ",6 months ago,0.592,0.0,0.408
326,The tail lights are Halo energy swords,"
 @toyotataquero4765
 ",1 year ago,0.259,0.0,0.741
327,"i remember when the 540i m-sport came out and it had a ton of m badges, i thought that was not only stupid but that anybody who would own one of those is a poser....I now own one.....hmmm.","
 @toddcallaway8988
 ",1 year ago,0.056,0.0,0.944
328,BMW engineers thinking of tail lights while watching Spongebob. BIG MEATY CLAWS,"
 @LeanBackMac
 ",1 year ago,0.0,0.0,1.0
329,Please get the 2022 M240I,"
 @robwieters2878
 ",1 year ago,0.365,0.0,0.635
330,NEEDS A REDESIGN,"
 @ENTJ47
 ",1 year ago,0.0,0.0,1.0
331,"Jesus guys, you scared me I skipped a decade or something seeing you with your new outlook..","
 @hefic
 ",1 year ago,0.0,0.172,0.828
332,The new trd tundra has way more badges bro. Dont see the issue,"
 @ACURACALABAR11
 ",1 year ago,0.0,0.0,1.0
333,Does anybody else see energy swords from Halo for the tail lights.,"
 @allisonortiz1605
 ",11 months ago,0.16,0.0,0.84
334,"Yuri’s hair? Hmmmmmmmm  okay.      LOL Yuri flying around all limp .      OMG the both of you forgot to say subscribe here  I’m already subscribed though, great video.","
 @markb1935
 ",1 year ago (edited),0.293,0.0,0.707
335,BMW is a fan of Halo with those rear lights.,"
 @remymartin15
 ",1 year ago,0.223,0.0,0.777
336,tail lights look like the HALO Type-1 Energy Swords,"
 @gm3353
 ",1 year ago,0.397,0.0,0.603
337,I think i like the GLC 43 more!,"
 @GP-ry8wt
 ",1 year ago,0.358,0.0,0.642
338,I believe their are m bmw's that come with that on the grille.,"
 @PresidentJackBauer
 ",1 year ago,0.0,0.0,1.0
339,The new BMW X3 tail light remind me of Halo sword,"
 @jayvoltron8335
 ",1 year ago,0.0,0.0,1.0
340,I like Strict Yuri !!!,"
 @Ryan-gp7jd
 ",1 year ago,0.529,0.0,0.471
341,"I don’t really like the taillights, they look like something modern when the car is brand new but look dated in several months","
 @rezhaadriantanuharja3389
 ",1 year ago,0.159,0.0,0.841
342,More limp tests please,"
 @boondoc001
 ",1 year ago,0.461,0.0,0.539
343,The taillights look like energy swords from Halo,"
 @Romanu_Geoge
 ",1 year ago,0.434,0.0,0.566
344,We need bmw x4m 2022 review,"
 @sabarivl6777
 ",1 year ago,0.0,0.0,1.0
345,big grills goes well in suv but sedan nah,"
 @MFconfused
 ",1 year ago,0.153,0.158,0.69
346,when do you guys get the new civic si??,"
 @rusticacrefarms1507
 ",1 year ago,0.0,0.0,1.0
347,This or the m440i gran coupe?,"
 @audripriyom3165
 ",1 year ago,0.0,0.0,1.0
348,"I love the intro track , what track was that ?","
 @carstech2685
 ",1 year ago,0.375,0.0,0.625
349,Please review X5 45e!,"
 @hyunwoopaik4086
 ",1 year ago,0.464,0.0,0.536
350,We need more limp test,"
 @alessandroresciniti6043
 ",1 year ago,0.0,0.0,1.0
351,Tail lights give me energy sword vibes from Halo lolz,"
 @IndyDevera
 ",1 year ago,0.42,0.0,0.58
352,Jacob flexing his Rolex!,"
 @saltedcod3533
 ",1 year ago,0.0,0.0,1.0
353,Great review from 1997,"
 @tamake4492
 ",1 year ago,0.577,0.0,0.423
354,why are there different head rests in the back row?,"
 @boogieuhuh
 ",1 year ago,0.0,0.0,1.0
355,When's the M240i review coming?,"
 @shawnshibu
 ",1 year ago,0.0,0.0,1.0
356,A cowboy in germany is basiclly just a farmer (maybe with a Dog) I'd say ,"
 @froelix
 ",1 year ago,0.0,0.0,1.0
357,Taillights look like the halo sword,"
 @joshsullivan3781
 ",1 year ago,0.333,0.0,0.667
358,But is it reliable ?,"
 @agovodou
 ",1 year ago (edited),0.0,0.0,1.0
359,"At 2:17, You mean to tell me, no one else is seeing the light sword from the Halo franchise..? Cross marketing opportunity missed, BMW. Coulda had a ""Masterchief"" edition...","
 @grenou
 ",1 year ago,0.087,0.137,0.776
360,IMO the taillights looks like the top part of Lance of Longinus from 'Evangelion' anime..,"
 @scares3859
 ",1 year ago,0.249,0.0,0.751
361,they really need to work on their designs at BMW...I don't know what's going on there recently but these designs should not be finalized and making production,"
 @maximus9401
 ",1 year ago,0.0,0.0,1.0
362,I am looking forward to the introduction of this car to China,"
 @wjchan6519
 ",1 year ago,0.0,0.0,1.0
363,1:23 did he just said Mercedes SUV styling looks better then cars ???,"
 @dhrumilrathod2664
 ",1 year ago,0.223,0.0,0.777
364,Halo sword for tail lights lol,"
 @mrgogt_
 ",1 year ago,0.359,0.0,0.641
365,Not a fan of the new taillights.,"
 @irSteven
 ",1 year ago,0.0,0.282,0.718
366,"Bro it's an X3, SUV version of the 3 series not 2","
 @bakedzizi
 ",1 year ago,0.0,0.0,1.0
367,The tail lights are straight copies of the Toyota rav4 limited tail lights.,"
 @freakyford420
 ",1 year ago (edited),0.128,0.128,0.743
368,Car and driver …. Maybe they should watch this.,"
 @michaelmesolellaesq
 ",1 year ago,0.0,0.0,1.0
369,"It’s M Performance guys, not “M Sport”.","
 @kamran8736
 ",1 year ago,0.0,0.0,1.0
370,Was that the audi 2 series?,"
 @finnisluv2897
 ",1 year ago,0.0,0.0,1.0
371,So funny when people say it’s not a real M car it has crazy amount of M parts BMW put all of thos M’s on it but BMW doesn’t know what there car is but you do,"
 @thehardcoretruth8777
 ",1 year ago,0.059,0.047,0.894
372,Jakub with the Rick Mercer send off,"
 @485chase
 ",1 year ago,0.0,0.0,1.0
