Name,Comment,Date
Whydoyoutalkcrap,Sorry but I'd love to know what they were smoking when they came up with those prices!,"December 16, 2022"
epom,"Looks a bit gruesome to me, but hey, impossible please everyone.","December 16, 2022"
nismo48,GTRene said: It looks very BIG looking at this picture compared to the person driving it.+1 he does look rather lost,"December 16, 2022"
MayNine,"While it's not very exciting or novel, I don't hate it. I can't recall the last time I saw a Maserati on UK roads, but this looks like it might sell a few - for better or worse.","December 16, 2022"
cerb4.5lee,"I like the look of this, and I've always wanted to own a Maserati too. I think that this should sell pretty well I reckon.","December 16, 2022"
Baldchap,"There were about 20 Lavantes in my small village, but they seemed to disappear within about three months.  I have no idea why. Be interested to see if this is the same.I do know a thing or two about this car but don't want to get anyone in bother.  All I'll say is I won't be buying one.","December 16, 2022"
NGK210,"Preferable to the usual suspects but similar to its Tonale cousin, it has ‘orrible front and rear overhangs. Is Stellantis trying to set a trend or prioritising platform-sharing economies of scale above aesthetics?","December 16, 2022"
limpsfield,"MayNine said: While it's not very exciting or novel, I don't hate it. I can't recall the last time I saw a Maserati on UK roads, but this looks like it might sell a few - for better or worse. As an ex Maserati owner a long time ago I would agree with this.  That front end still looks a bit ""Ford-looking"" to me.An interesting alternative to a Macan.","December 16, 2022"
cerb4.5lee,"Baldchap said: There were about 20 Lavantes in my small village, but they seemed to disappear within about three months.  I have no idea why. I was interested in the diesel Lavante until I looked at its performance/economy mix. It was a fair bit behind the Merc GLC350d that I had at the time in comparison in that regard, so I dismissed it in the end.","December 16, 2022"
Ryan_T,"The headlights make it look like the Ford Puma crossover, ha.","December 16, 2022"
greggy50,Interested to see what the electric version comes in at.If its sub £80k I think they could be onto a winner.,"December 16, 2022"
emperorburger,Hats off to anyone that wants to put 14 grand down and pay £566 a month for this on a PCP.,"December 16, 2022"
Roger Irrelevant,"emperorburger said: Hats off to anyone that wants to put 14 grand down and pay £566 a month for this on a PCP. It did strike me as a bit odd when the article said (basically) - 'It's £58.5k, which is a lot, but it's ok because it's actually £14k and £566 a month'. So a bit over £34k to drive a not-particularly-attractive 4-pot SUV with a list price of £58k for 3 years...that still seems quite a lot. And it's 'only' about as quick as the X3 30d I've been considering, which isn't a performance SUV as such. I suppose if the Maserati badge means a lot to you then it may make sense, but it doesn't to me.Edit: in fairness on re-reading it the article isn't implying that the cost via PCP is ok, if anything it studiously avoids saying anything one way or the other!  Edited by Roger Irrelevant on Friday 16th December 15:37","December 16, 2022"
Water Fairy,"cerb4.5lee said:Baldchap said: There were about 20 Lavantes in my small village, but they seemed to disappear within about three months.  I have no idea why. I was interested in the diesel Lavante until I looked at its performance/economy mix. It was a fair bit behind the Merc GLC350d that I had at the time in comparison in that regard, so I dismissed it in the end. I think our LCI F25 X3 35d is actually quite competitive still regarding those two measures. Ours is fully specced as well, and I mean fully specced. 22k from a dealer earlier in the year with warranty.I can see something like this on our driveway in a few years.","December 16, 2022"
bennytheball,"[quote=Ryan_T]The headlights make it look like the Ford Puma crossover, ha. True, but the Puma is so much better resolved everywhere else...The Macan shows a compact SUV can be good looking. This thing just looks dumpy to me.","December 16, 2022"
wpa1975,The colour does not help but it looks very bloated styling wise,"December 16, 2022"
TheMilkyBarKid,Kind of looks like a bit like an Alfa Giulietta that let itself go and put on a bit of timber to me?Edited by TheMilkyBarKid on Friday 16th December 23:35,"December 16, 2022"
The spinner of plates,blob,"December 16, 2022"
aestivator,Urgh. Yellow doesn't do it any favours but that rear 3/4 view in particular is awful.,"December 16, 2022"
ghost83,Not that pretty and wouldn’t spend that level of money on it as it will depreciate far quicker than a Macan,"December 16, 2022"
Wab1974uk,"There pricing is bonkers.I have a Macan S on order with some tasty options. All in, just over £70k. But that gets me 380bhp.Surely Maserati could have bridge the gap between 330bhp & 530bhp?At 380-400 bhp and priced against the Porsche I might have taken a look.","December 16, 2022"
carlo996,"Wab1974uk said: There pricing is bonkers.I have a Macan S on order with some tasty options. All in, just over £70k. But that gets me 380bhp.Surely Maserati could have bridge the gap between 330bhp & 530bhp?At 380-400 bhp and priced against the Porsche I might have taken a look.But Porsche likely have a car better dealer experience.","December 16, 2022"
Yarlsberg,Looks like a Suzuki Swift.Long gone are the days of captivating sweeping Pininfarina styling…,"December 16, 2022"
stuckmojo,"It's a Stelvio, isn't it?","December 16, 2022"
GTRene,It looks very BIG looking at this picture compared to the person driving it.,"December 16, 2022"
Wab1974uk,"carlo996 said: There pricing is bonkers.I have a Macan S on order with some tasty options. All in, just over £70k. But that gets me 380bhp.Surely Maserati could have bridge the gap between 330bhp & 530bhp?At 380-400 bhp and priced against the Porsche I might have taken a look.But Porsche likely have a car better dealer experience. From first hand experience, I'd say maybe not.","December 16, 2022"
Turbobanana,"Article said: The Grecale is aiming to be just like a Porsche MacanWell, it's failed then. Because this looks good.","December 16, 2022"
NMNeil,"""The Grecale is equipped with a comprehensive range of Level 2 Advanced Driving Assistance Systems, the highest level of driving automation support available on the market.""https://www.maserati.com/us/en/models/grecaleSo speed limiter fitted as standard, $102,000 sticker price, and it looks like so many other SUV's on the market.Can't see them flying off the showroom floor especially with the Maserati piss poor track record here in the US.https://www.hotcars.com/maserati-biturbo-looks-inc...","December 16, 2022"
Silvanus,"NGK210 said: Preferable to the usual suspects but similar to its Tonale cousin, it has ‘orrible front and rear overhangs. Is Stellantis trying to set a trend or prioritising platform-sharing economies of scale above aesthetics?Hss nothing in common with the Tonale, this is based on a heavily updated version of the Alfa Romeo Stelvio’s Giorgio platform. The Tonale is related to the the Jeep Compass and Dodge Hornet","December 16, 2022"
Kipsrs,In my humble opinion it’s a good looking car and a reasonable alternative to a Porsche. Not everyone is a Porsche fan and on that basis I can see this selling well. For me though I would take the Macan.,"December 16, 2022"
The spinner of plates,S600BSB said: Who'd want a fast estate car when you could be driving an SUV Maserati.,"December 16, 2022"
Mackofthejungle,"Christ, what the fk is that? Who's designing these things? Just look at it, bloody hell... It's horrific, utterly horrific. It looks 80s in all the wrong ways. Fat and crass. There's one reason only to buy a car like this, and it's badge. It looks worse than everything else, it'll have worse functionality than everything else (I thought the ""bad Italian electronics"" were a thing of the past, but recent experiences have taught me otherwise), and it'll drive like everything else (at best).","December 16, 2022"
don logan,"Turbobanana said:Article said: The Grecale is aiming to be just like a Porsche MacanWell, it's failed then. Because this looks good.It’s like a Macan but with hips and a real perrty mouth!!It’s the Macan Sophia Loren","December 16, 2022"
limpsfield,"don logan said:Turbobanana said:Article said: The Grecale is aiming to be just like a Porsche MacanWell, it's failed then. Because this looks good.It’s like a Macan but with hips and a real perrty mouth!!It’s the Macan Sophia LorenGreat line!","December 16, 2022"
Magikarp,That gops.,"December 16, 2022"
Roma101,"It may work better in a darker colour, but that looks a bit of a mess to me. It looks like a mash up of about 3 or 4 other cars. Pricing is punchy as well. Subject to what’s on the standard equipment list and how it drives, Maserati is asking a lot of people to convince them pay about £8k more for the 330hp version than a Macan S.Although it is tempting to use the default cliche of “sure it will sell well regardless”, I am not so sure with this one.","December 16, 2022"
Nickbrapp,Surely it’s more of a E pace rival than a F pace?,"December 16, 2022"
S600BSB,Who'd want a fast estate car when you could be driving an SUV Maserati.,"December 16, 2022"
Arsecati,"Ryan_T said: The headlights make it look like the Ford Puma crossover, ha. I think it's entire shape makes it look like a Ford Puma! It was the exact car that came to mind when I looked at the pictures, and you posting this confirmed it (so glad I wasn't the only one!).","December 16, 2022"
SYC378L,Another SUV tt chariot. &#128529;,"December 16, 2022"
ate one too,"In the flesh it looks only very slightly smaller than a Levante, having seen them side by side at Graypaul. It is bigger all round, inside and out compared to a Macan.","December 16, 2022"
Baldchap,"S600BSB said: Who'd want a fast estate car when you could be driving an SUV Maserati.Ooh, I know this one.  Me please.","December 16, 2022"
Roger Irrelevant,nismo48 said:GTRene said: It looks very BIG looking at this picture compared to the person driving it.+1 he does look rather lost This prompted me to check - it's a tiny bit longer than my 2014 XC70 and I doubt it's any narrower. When my Volvo was made eight short years ago it was considered to be a pretty large estate (still is I suppose). But this is apparently a 'compact' SUV. That seems a bit mad tbh.,"December 16, 2022"
NGK210,"Silvanus said: Hss nothing in common with the Tonale, this is based on a heavily updated version of the Alfa Romeo Stelvio’s Giorgio platform…Stelvio? Is that the much better looking, cheaper SUV with a Ferrari-designed V6 from a manufacturer that recently topped the JD Power Sales Satisfaction Index? https://www.motor1.com/news/621771/alfa-romeo-tops...","December 17, 2022"
duncs,"Mackofthejungle said: Christ, what the fk is that? Who's designing these things? Just look at it, bloody hell... It's horrific, utterly horrific. It looks 80s in all the wrong ways. Fat and crass. Thank goodness for this post, I was beginning to think there must be something wrong with my eyes because to me this thing is absolutely fking hideous, a complete mess, I can't believe this abomination was ever signed off as even 'that will do'. fking hell.","December 17, 2022"
Harry Flashman,"Turbobanana said: Well, I think we've ticked all the boxes:Italian electricsOverhangsPowerHow much?!?! Non-Germanic colourIt's not a MacanDepreciationPH: predictability matters. Oh, wait, 'Ring time. DamnI'm glad you like it - someone is going to have to buy that munter, and it won't be me.","December 17, 2022"
CrgT16,I would have Trofeo in yellow please.,"December 17, 2022"
Mr Tidy,"duncs said:Mackofthejungle said: Christ, what the fk is that? Who's designing these things? Just look at it, bloody hell... It's horrific, utterly horrific. It looks 80s in all the wrong ways. Fat and crass. Thank goodness for this post, I was beginning to think there must be something wrong with my eyes because to me this thing is absolutely fking hideous, a complete mess, I can't believe this abomination was ever signed off as even 'that will do'. fking hell.You aren't alone - it's a minger!Why does the waistline have to be above your shoulder?","December 17, 2022"
Silvanus,"NGK210 said: Hss nothing in common with the Tonale, this is based on a heavily updated version of the Alfa Romeo Stelvio’s Giorgio platform…Stelvio? Is that the much better looking, cheaper SUV with a Ferrari-designed V6 from a manufacturer that recently topped the JD Power Sales Satisfaction Index? https://www.motor1.com/news/621771/alfa-romeo-tops... yep, you'd be mad to chose the top spec one of these over a Quadrifoglio","December 17, 2022"
ate one too,Don't forget the top of the range Grecale Trofeo has a version of the 'Nettuno' engine as debuted in the MC20. Easily a rival for the Alfa's V6 in the Stelvio Quadrifoglio. A triple test with a Macan Turbo would be interesting.,"December 17, 2022"
Silvanus,"ate one too said: Don't forget the top of the range Grecale Trofeo has a version of the 'Nettuno' engine as debuted in the MC20. Easily a rival for the Alfa's V6 in the Stelvio Quadrifoglio. A triple test with a Macan Turbo would be interesting. its a lot more expensive than the Alfa too. I'd put money on that test being Porsche, Alfa then Maserati.","December 17, 2022"
cluckcluck,Does this help? https://www.maserati.com/gb/en/brand/stories-of-au...,"December 17, 2022"
ate one too,"cluckcluck said: Does this help? https://www.maserati.com/gb/en/brand/stories-of-au...Fortunately ....""This Barbie Maserati Grecale will only be available in two units: one auctioned at Neiman Marcus’ Fantasy Gift event in Los Angeles1.""Hopefully, Katie Price's latest squeeze will buy her the other one and she'll write it off ...","December 17, 2022"
NGK210,"I wonder, was the exterior design originally for a different Stellantis marque?But then someone said, “‘Ang on lads, I’ve an idea: let’s enlarge the dimensions by 20%, get some Puma lamps, stick a trident emblem on the grille, and then bosh – market it as a Maser SUV!”","December 17, 2022"
urquattroGus,"As a former Giulia Quad owner and now F Pace SVR daily, I wouldn’t mind at least giving this a try.","December 17, 2022"
swisstoni,"NGK210 said: I wonder, was the exterior design originally for a different Stellantis marque?But then someone said, “‘Ang on lads, I’ve an idea: let’s enlarge the dimensions by 20%, get some Puma lamps, stick a trident emblem on the grille, and then bosh – market it as a Maser SUV!” Looks to me that they’ve done the opposite, with a Stelvio. Not a pleasing result, either way.","December 17, 2022"
Wren-went,"I think that looks great I'm not normally a lover of Yellow motors but don't mind it in the Grecale , the cost though I'd definitely prefer a similar like priced Macan.The price may put people off, but no doubt there's going to be plenty turning up at all premier League training grounds .The village I live in theirs 2 Maserati s so hopefully I may well see 1 soon, regarding the pink Grecale let's hope Katie price is still banned from driving and theirs not likely to a pink paint job on order and registered in the UK.","December 17, 2022"
JohnBRG,"urquattroGus said: As a former Giulia Quad owner and now F Pace SVR daily, I wouldn’t mind at least giving this a try.The exact 2 cars I'm looking at....which do you prefer?","December 17, 2022"
Court_S,"Not my cup of tea and it doesn’t look that compact when you look at the picture of it being driven. The rear end has a very Porsche profile to it from some angles.Pricing is very punchy for a four pot hybrid. Personally, I think it’s a tough sell compared to the competition which is well established in this sector.","December 17, 2022"
VR6 Eug,Thats not a pretty face.,"December 18, 2022"
Jon556,"I don’t know why they couldn’t make it pretty - it’s not BMW trying to appease all markets, so they don’t need to suit people who’s taste is questionable. It will probably sell though.","December 18, 2022"
RogerDodgerSuperTodger,Like playing scraphead challenge at kicking out time.,"December 18, 2022"
Montcoffer,"Let’s not forget the Macan is at the end of its life, and you see them everywhere, I’d have the Grecale as a daily if nothing else to have something different and support an awesome brand, give Maserati a break, I like it ( but not in yellow) I’m biased as I’m a recent Quatroporte owner, I’m loving Maserati as a brand, having been a loyal Porsche fan for years, I’m a convert and loving driving something different.","December 18, 2022"
drpep,"No thanks - this has whiffs of Fiat 500L about it. Inside isn’t bad, but the front is terrible.","December 18, 2022"
urquattroGus,"JohnBRG said: The exact 2 cars I'm looking at....which do you prefer?Both of them…. Obviously quite different.Both have been a joy to own.After 4.5 years in the Giulia Quad I actually ordered another new one, but I sold that new one on after just a month. It was watered down and did not drive neatly as well, the facelift car has different suspension components, no carbon roof as standard etc etc. They changed the setup to reduce wheel skip when cold, but the facelift was far less satisfying and fun to drive for me. Mine was a 2017 car. Facelift from 2020 in the Alfa.The SVR I ended up with by surprise, I tried a C63S and an F90 M5 and found the Merc disappointing and the M5 just dull. The SVR is a very practical and great everyday car, with good luxury. But the surprising thing is how much character it has, obviously it sounds great, has instant thrust, and the handling is fun and the control inputs nicely weighted. The SVR is such a great all round and fun everyday car, and obviously good in all weathers unlike the Alfa. Wanted an Estate originally but don’t feel short changed by the SVR, it’s pretty unique in its class.Hope that helps","December 19, 2022"
nuttywobbler,"To me, this looks like something launched in 2012 - it looks old already.","December 19, 2022"
Modenacanada,Wow. I'm sorry to hear that. My dealer has called and told me the car arrives in his dealership next week.,"December 20, 2022"
UKTrofeo,"Just had an update from my dealer and surprise surprise my car is not going to arrive next week. Now pencilled in for week 3, ie mid Jan. Only slightly positive news is that it has moved a little along the production line. But honestly how long are these going to take to arrive? No Trofeos arriving in the UK this year.","December 21, 2022"
EDZ,Modenacanada said:Wow. I'm sorry to hear that. My dealer has called and told me the car arrives in his dealership next week.Click to expand...I hope that pans out OK for you. Don't forget to let us know and post some pic's. Good luck.,"December 21, 2022"
EDZ,"UKTrofeo said:Just had an update from my dealer and surprise surprise my car is not going to arrive next week. Now pencilled in for week 3, ie mid Jan. Only slightly positive news is that it has moved a little along the production line. But honestly how long are these going to take to arrive? No Trofeos arriving in the UK this year.Click to expand...Sorry to hear that, but kind of telling me what I was told may not be true  Did they give you any reason for your delay ?","December 21, 2022"
UKTrofeo,"No. They said they have no idea. Previously they told me that extra quality control checks are being made and cars being pulled of the production line to do this, slowing production down a lot.","December 21, 2022"
EDZ,TF007 said:@EDZ I am really very sorry about that. This takes away the excitement and it is simply untenable. The Prima series should be the first to be delivered. Hope it arrives shortly.Click to expand...Thanks. I trust you are still enjoying yours and all is going well.,"December 22, 2022"
TF007,@EDZ I am really very sorry about that. This takes away the excitement and it is simply untenable. The Prima series should be the first to be delivered. Hope it arrives shortly.,"December 22, 2022"
TF007,@EDZ Yes I am still happy. Nothing negative to report so far.,"December 22, 2022"
UKTrofeo,So potentially some more positive news. My dealer contacted me to say that my car is now progressing quite quickly through the production line - the production line codes have now increased 3 times this week. And the date of delivery has remained at week 3 (ie mid January). The dealer is now pretty confident it will arrive then. We shall see.,"December 23, 2022"
EDZ,"UKTrofeo said:Well I’m trying to be optimistic. The dealer has had a number of GTs and Modenas delivered so are aware of the broad way that the production codes have progressed for cars that they have had delivered recently. If your car has reached production code 50f a while ago then certainly I would be less confident. Mine was on code 20 for months. I’m guessing that right hand drive Trofeos have been a bit of an issue for Maserati hence the delays. However a paint finish issue would affect Modenas and GTs as well. Mine is a different colour to yours. We will see if there are further delays pretty soon!!!Click to expand...Unfortunately my optimism has been knocked several times, but I still smile and hold on to some hope that it will turn up soon. The Trefeo Primaserie is a specialist four coat colour finish under the fluorecie program (according to the price list I have a 15k extra) and not done on normal production line run as other colours listed. The car is pulled from line and painted else where apparently, so does not follow the same line production run schedule as all other cars, hence what I was told last update. As you say will be interesting to see what they say in the new year, my dealer is far more optimistic for the Q1 delivery but will no longer say he is confident. 🤣 All the best, and have a great Christmas.","December 24, 2022"
UKTrofeo,Well I’m trying to be optimistic. The dealer has had a number of GTs and Modenas delivered so are aware of the broad way that the production codes have progressed for cars that they have had delivered recently. If your car has reached production code 50f a while ago then certainly I would be less confident. Mine was on code 20 for months. I’m guessing that right hand drive Trofeos have been a bit of an issue for Maserati hence the delays. However a paint finish issue would affect Modenas and GTs as well. Mine is a different colour to yours. We will see if there are further delays pretty soon!!!,"December 24, 2022"
EDZ,"UKTrofeo said:Has your dealer given you the production codes for your car? Mine has moved from 20 to 50JClick to expand...To be honest Iv'e stopped asking. As in July this year I was told my car was at status 20 and slowly moving along production line. Nearly six months later I'm told having trouble with paint finish  so I personally take status codes with a pinch of salt. Sorry I don't wish to be a party pooper but I have as Iv'e said before had every excuse in the book why it has not yet arrived. All Iv'e ever wanted is honesty from the manufacturer, even the dealers are getting frustrated, they are obviously taking the flake by just passing on what they have been told.","December 24, 2022"
UKTrofeo,EDZ said:I wish you luck that it pans out. Unfortunately that has been said three time to me already and the last one being the fourth time that never happened was in writing (email). But I guess our cars will arrive eventually sometime in 2023.Click to expand...Has your dealer given you the production codes for your car? Mine has moved from 20 to 50J,"December 24, 2022"
EDZ,UKTrofeo said:So potentially some more positive news. My dealer contacted me to say that my car is now progressing quite quickly through the production line - the production line codes have now increased 3 times this week. And the date of delivery has remained at week 3 (ie mid January). The dealer is now pretty confident it will arrive then. We shall see.Click to expand...I wish you luck that it pans out. Unfortunately that has been said three time to me already and the last one being the fourth time that never happened was in writing (email). But I guess our cars will arrive eventually sometime in 2023.,"December 24, 2022"
EDZ,"UKTrofeo said:I live in the UK and have a Trofeo (not Primaserie) on order. Originally it was meant to arrive week 47 2022 but now postponed to week 52! Dealer mentioned that Maserati are doing significant quality control checks which is causing the production line to be shut down and hence delayed. Seeing some of the comments here about new cars already having to go back for updates does give a bit of concern.However, I visited the dealer yesterday and their first 2 Grecale’s have now arrived in last few days - no Trofeo’s though. Good to see cars starting to arrive (apparently 25 now arrived in UK). My dealer indicated that he should have 25 Grecale’s delivered by the end of the month, despite Christmas!Click to expand...Welcome to the forum and another UK member. Yes they are now arriving but like you not mine. I am a little frustrated and annoyed considering I ordered a Trofeo Primaserie in April this year, and according to Maserati advertising ""qoute"" ""Be the first to own before anyone else"" by ordering a Primaserie and mine not even here yet, what utter bull shite from the manufacturer, and Trofeo's for sale on Auto Trader now.","December 6, 2022"
UKTrofeo,"I live in the UK and have a Trofeo (not Primaserie) on order. Originally it was meant to arrive week 47 2022 but now postponed to week 52! Dealer mentioned that Maserati are doing significant quality control checks which is causing the production line to be shut down and hence delayed. Seeing some of the comments here about new cars already having to go back for updates does give a bit of concern.However, I visited the dealer yesterday and their first 2 Grecale’s have now arrived in last few days - no Trofeo’s though. Good to see cars starting to arrive (apparently 25 now arrived in UK). My dealer indicated that he should have 25 Grecale’s delivered by the end of the month, despite Christmas!","December 6, 2022"
Tony Mac,"Couldn’t negotiate a discount here in the UK, as the Grecale is only just being launched at most dealerships.Purchased ours cash - tried to negotiate but no discount - in fact they prefer Credit buyers as there’s more money in these sales.They included Rubber Boot Liner & Floor Matts & Tank of Petrol10% discount would have been fabulousTony","February 1, 2023"
elchiki,"EDZ said:Welcome to the forum edit.It's been virtually impossible to get discounts on any new cars for the last couple of years, due to supply and demand. Manufactures have been struggling to get parts linked with the semiconductor shortages and just can not produce the amount of cars required for the market. Add to this that the Grecale is a brand new model and orders are buoyant, they have no need to discount, plenty of customers in the queue. You may be lucky and get something thrown in but don't hold your breath  I'm sure as the parts shortage and semi conductor issues slowly subside, linked with the current bad global economy figures, the rise in cost of living and energy costs, demand will ease and maybe a little discount will return, but not for a while yet. IMO, anyone that has got a discount would had been a very, very lucky customer or an employee of the dealer or manufacture  Good luck.Click to expand...Yes, I am right now discussing seriouisly for the purchase of my Grecale and discount are between 10 and 13 %.( 100 % cash payment)","February 1, 2023"
elchiki,edit said:hello everyone?did you get any discounts when you ordered the car?Click to expand...Yes I get right now between 10 % and 13 % in the course of the discussion,"February 1, 2023"
EDZ,"Just had an update and apparently my Trefoe Primaserie is finally on it's way to the UK. Been a long time coming, and had seven delivery dates so far since September 2022 that have not been met. So will believe it 100% when it finally arrives at the dealers, which should be early next week. 🤞","February 15, 2023"
UKTrofeo,Great news!,"February 16, 2023"
TF007,"EDZ said:Just had an update and apparently my Trefoe Primaserie is finally on it's way to the UK. Been a long time coming, and had seven delivery dates so far since September 2022 that have not been met. So will believe it 100% when it finally arrives at the dealers, which should be early next week. 🤞Click to expand...Oh wow. That is great news! Believe me the wait will be worth it. A very great vehicle that will give you a lot of pleasure. Fingers crossed🤞🏻","February 17, 2023"
vicster,Just got my Grecale Modena Primaserie on Feb 14 and received about 5% discount at my Canadian dealership with lots of extras.,"February 18, 2023"
edit,vicster said:Just got my Grecale Modena Primaserie on Feb 14 and received about 5% discount at my Canadian dealership with lots of extras.Click to expand...I'm planning to pay the down payment next week also for a Modena.Did you got it from stock or it was your configuration?I'm curious about the waiting time,"February 19, 2023"
EDZ,vicster said:Just got my Grecale Modena Primaserie on Feb 14 and received about 5% discount at my Canadian dealership with lots of extras.Click to expand...Welcome to the forum and congrats in getting your car.Always good and nice to see a few pics of the car when you get the opportunity to post. Enjot your new ride.,"February 19, 2023"
vicster,"edit said:I'm planning to pay the down payment next week also for a Modena.Did you got it from stock or it was your configuration?I'm curious about the waiting timeClick to expand...I had it configured back in April last year. Delivery was supposed to be in October but I'm guessing they were still passing inspection to be approved for the road. My dealer had a few cancellations so buying from stock was possible. In fact, I ordered a white one and they were able to swap it for a black one configured the exact same way ✌","February 19, 2023"
EDZ,"elchiki said:Really lucky ? Not at all ! do no forget that in Switzerland, the selling prices of these cars are 20 % higher than in Europe….so this is a normal slight adjustment 😂Click to expand...Then doing really simple man math's you would have to get at least 13% off to be any where near on par with UK prices as Swiss prices are more nearer 33% dearer.","February 2, 2023"
Tony Mac,That’s what you get for living in such a wonderful country with a low taxation economy 👍,"February 2, 2023"
elchiki,"EDZ said:Agree with Tony above.You must fit in the catorgary of very, very lucky. But if your buying in Swizaland the starting price is around 30% dearer than UK list and less included. Also depends if it's MRP or dealer mark up price. If your being quoted 10% to 13% off MRP I would be grabbing that deal with both hands ASAP. Good luck.Click to expand...Really lucky ? Not at all ! do no forget that in Switzerland, the selling prices of these cars are 20 % higher than in Europe….so this is a normal slight adjustment 😂","February 2, 2023"
EDZ,"elchiki said:Yes, I am right now discussing seriouisly for the purchase of my Grecale and discount are between 10 and 13 %.( 100 % cash payment)Click to expand...Agree with Tony above.You must fit in the catorgary of very, very lucky. But if your buying in Swizaland the starting price is around 30% dearer than UK list and less included. Also depends if it's MRP or dealer mark up price. If your being quoted 10% to 13% off MRP I would be grabbing that deal with both hands ASAP. Good luck.","February 2, 2023"
edit,"Just payed today the deposit for a Grecale Modena nicely configured.The dealer said the estimated delivery time is 3 to 4 monthsbtw, in the contract I have a paragraph that is mentioning the price will be retroactive increased if the production cost will increase until my car will be delivered.Did you have something like this when ordering yours?","February 22, 2023"
Tony Mac,"Good choice edit Early January, when we started considering ordering a Grecale, the Dealer said it would be a 4 month wait and that they were expecting a Price rise in March. So taking delivery in April / May would be at the increased price.The Dealer had a Launch Event with New Stock Grecale's in the showroom - we bought a Modena and picked it up the following week","February 22, 2023"
EDZ,"edit said:Just payed today the deposit for a Grecale Modena nicely configured.The dealer said the estimated delivery time is 3 to 4 monthsbtw, in the contract I have a paragraph that is mentioning the price will be retroactive increased if the production cost will increase until my car will be delivered.Did you have something like this when ordering yours?Click to expand...Congrats on placing your order edit,  hope your wait is not to long.Most manufacturers have that type of paragraph in the sales contract, actual price you pay as that quoted when your car actually goes into build. Dealers normally ask at that stage to increase your deposit to a full none refundable 10% of total cost of car, no increases normally after that point even if it takes a couple of more months to eventually arrive at dealers.","February 22, 2023"
1stMaserati,@EDZ are you still waiting????? Any updates?,"February 22, 2023"
edit,"The same message I got here in Romania...there will be a price increase in March/April.Anyhow, I lost excatly 5 weeks because I asked for 5% discount, that finaly got it but with my time expence.Maybe I could escape the retroactive price increase from this spring if order was placed at the end of January.@Tony MacThe issue with the stock cars is all got 21 inch rimms and wanted only 20 inch as roads here are a complete mess sometimes.Also all have glass roof and didn't wanted as our plan is to keep the car over 10 years and all the cars with glass roof will be eventually 'flooded' after some years.The hook in the back was needed also (for some Thule device for bicicles) and none from the stock got it.The only real option for me was to order one in production and to wait.","February 22, 2023"
Tony Mac,"You are stuck between a rock and a hard place, but I’m sure it will be truly worth the stress and frustration of waiting.In December 2022 we were considering a Mecan / Cayenne and the build wait was 12+ months.Still enjoying our Modena, only done 350 miles - no issues to report🤞","February 23, 2023"
EDZ,"Tony Mac said:Shocking EDZ - I couldn’t have waited this long 😞Click to expand...Hi TonyTo be honest if I had been told I would be waiting over a year for the car when ordering it, I may have looked else where then. The trouble is that Maserati have been playing me along, each time a delivery date arrives it's not met and I'm given another delivery date which is normally only a few weeks later, so I hold fire as most new cars at present are taking around six months. If we all had crystal balls I'm sure we would all do things differently, but life at present is so unpredictable. Do hope your car is going well and you are still enjoying it.All the best.","February 23, 2023"
Tony Mac,Shocking EDZ - I couldn’t have waited this long 😞,"February 23, 2023"
EDZ,"EDZ said:Hi 1st Maserati.Not Good News 😒To be honest I'm at my whits end and just about had enough now. The 8th Delivery date supposedly the beginning of this week never happened, no car arrived at the dealers, despite Maserati saying it had left the factory. My dealers are just as annoyed apparently and at a loose end as to what is actually going on. Iv'e been waiting over two days now for an update on current situation as is my dealer also, no response from Maserati as of yet. This really has gone beyond a joke now and is absolutely diabolical customer service and relations on Maserati's behalf, even my dealers are now lost for words as they can only inform me what Maserati tell them, and obviously what they have told me so far and the numerous delivery dates over the last six months has left them embarrassed and with much egg on their face. Time to look at other options out there now I think, there is only so much S--T, crap and lies one can take.Click to expand...Further to above. Just had an update. Maserati have reluctantly just informed my dealer that all Grecale's were held back at the factory and none were actually dispatched. Apparently they have a software issue and won't release any Grecale's until they have sorted the problem, as it has to be done manually to each car and can't be done over the air, (suggests different parts fix to me) So basically anyone out there waiting for a car from factory will have a delay (so I'm informed), no time scale for this has yet been given. Maserati are obviously playing cloak and dagger and keeping issues hidden as best they can, but obviously there is only a limited time they can hide things especially if no cars are being released from factory. The wait goes on 😠 and I also can't wait for the next excuse for none delivery of my car, Iv'e had so many, surely there can't be any left in the book to quote.","February 23, 2023"
EDZ,"1stMaserati said:@EDZ are you still waiting????? Any updates?Click to expand...Hi 1st Maserati.Not Good News 😒To be honest I'm at my whits end and just about had enough now. The 8th Delivery date supposedly the beginning of this week never happened, no car arrived at the dealers, despite Maserati saying it had left the factory. My dealers are just as annoyed apparently and at a loose end as to what is actually going on. Iv'e been waiting over two days now for an update on current situation as is my dealer also, no response from Maserati as of yet. This really has gone beyond a joke now and is absolutely diabolical customer service and relations on Maserati's behalf, even my dealers are now lost for words as they can only inform me what Maserati tell them, and obviously what they have told me so far and the numerous delivery dates over the last six months has left them embarrassed and with much egg on their face. Time to look at other options out there now I think, there is only so much S--T, crap and lies one can take.","February 23, 2023"
