,Comment,id,date,Pos,Neg,Neu
159,Hey Mat and Carwow! Can you please do a review of the Mazda CX 60? Pretty please with cherry on top ,"
 @andrey7iacy
 ",12 days ago,0.382,0.0,0.618
160,"I had masculinity issues seeing this car and having the thought of driving it. However, living in Austria and seeing so many men drive it, I realise that I was stupid. It initially looked like a lady’s car.","
 @sm5970
 ",10 days ago,0.066,0.09,0.844
161,Design looks like a crossover hatchback.,"
 @BlastoiseDan22
 ",12 days ago,0.385,0.0,0.615
162,I think mat forgot the truth stick and isn't using it,"
 @user-tu1iy4kv2k
 ",12 days ago,0.204,0.0,0.796
163,Seems more out of date. It’s redundant now the new X1 is here. Quite a spacious care that is,"
 @TheDdingemanse
 ",12 days ago,0.17,0.0,0.83
164,"Its on a different platform, so not coming close to X5.","
 @liverpoolsanti
 ",12 days ago,0.0,0.0,1.0
165,"You do realize when testing the 0-100 of any car, the incline of the road makes a difference? So unless you measuring the incline I don’t think you can be upset if you don’t get the claimed time","
 @supafly8
 ",11 days ago,0.0,0.069,0.931
166,In fact every car Matt mentioned is better than this whimsical car  ,"
 @nokomacheke6927
 ",11 days ago,0.296,0.0,0.704
167,"This X3 G01 over its rivals like the Q5, GLC and XC60 all day, everyday...","
 @sanchaynarain3532
 ",11 days ago,0.152,0.0,0.848
168,The new X3 looks like it’s off steroids and has become small,"
 @YamaOma_Kunda
 ",12 days ago,0.185,0.0,0.815
169,I really like this interior instead of the newest tablet like infotainment,"
 @thanosob3329
 ",12 days ago,0.383,0.0,0.617
170,Thank God physical buttons for climate control.. And the good old cluster gauge housed in the curved dashboard ,"
 @neviljacobpaul7360
 ",11 days ago,0.333,0.0,0.667
171,"I love how the clickbaity title for the X1 review was ""A budget X3?"" and the one for the X3 is ""A budget X5?"" what will be the one for the X5? ""A budget X7?"" and the the one for the X7 will be ""A budget Cullinan?""","
 @Bmontepeque11
 ",12 days ago,0.103,0.0,0.897
172,Wow I really enjoyed this video.,"
 @truallan595
 ",12 days ago,0.711,0.0,0.289
173,Mat u missed the mark on this one. This car is beautiful,"
 @kgomotsomabuse3925
 ",12 days ago,0.258,0.146,0.596
174,X3 is a sensation’s car!,"
 @Wastedem
 ",12 days ago,0.0,0.0,1.0
175,"as a pre LCI X3 owner，the LCI version cancelled the adaptive headlights, and looked worse.  iDrive 7.0 with lot of phyical buttons is the best OS.","
 @tylerdurst
 ",12 days ago,0.134,0.163,0.703
176,"Matt you keep saying ""old fashioned"" when most of us would say ""actually does the bloody job""","
 @jas0241
 ",6 days ago,0.0,0.153,0.847
177,Plz do a the new x6 M review....a fan from South Africa,"
 @nkosiienkosiie9740
 ",9 days ago,0.31,0.0,0.69
178,"Having had an X5 and now I have an iX3, absolutely no way the X3 is a budget X5.

No luxury, no air suspension, none of the real comforts of the X5.","
 @sahajeshpatel4234
 ",11 days ago,0.085,0.198,0.717
179,"finally they made an x3 witch i might like :D the pervious generations were ugly in my opinion. anyway id never buy an suv of that class. either it would be a full size, either id never look at them , never been fond of smaller suv","
 @GorgiRO
 ",12 days ago,0.122,0.153,0.726
180,That interior is a couple year behinds on the competition.,"
 @kpl9439
 ",12 days ago,0.0,0.0,1.0
181,"My math teacher in middle school used to tell us it's one hundred ten thousand NOT one hundred AND ten thousand. There's no AND in the numerical system and I bring this up because I don't recall ""nul"" being there either. ","
 @ShaunDYST
 ",12 days ago,0.0,0.055,0.945
182,"Please, could you make this drag race????: Audi Q5 vs BMW X3 vs Lexus NX450h+ vs Mercedes GLC.","
 @vojtamares9590
 ",10 days ago,0.152,0.099,0.748
183,The best BMW is never a SUV. It`s ALWAYS the 5 series at any given time. And has always been.,"
 @sigen7053
 ",12 days ago,0.198,0.0,0.802
184,"Ya know I really don't understand why people have keyless entry/start... But for some reason still take the key out of their pocket and put it somewhere in the car... Why? Just keep it in your pocket, no reason to whip it out.","
 @CrazySpartan150
 ",12 days ago,0.0,0.064,0.936
185,"The X3 has always been a munter, even the first one Clarkson reviewed on top gear eons ago looked naff, he said so. Why don't they just bin it. X5 and X7 still hear.","
 @davidbanks4268
 ",11 days ago,0.053,0.0,0.947
186,"I love the grounded reality of this channel!!!!
Despite the recession, I'm so happy withdrawing $230k monthly profit out of my investment I can now afford my dream car and support charity","
 @eduardowilson613
 ",12 days ago,0.49,0.0,0.51
187,The 5 bad points are ridiculous,"
 @dutch8857
 ",12 days ago,0.0,0.667,0.333
188,"Manufacturers should not be making PHEVs with ranges less than 50 miles. You might as well get the, much better, iX3 electric version.","
 @timaustin2000
 ",11 days ago,0.192,0.0,0.808
189,The x3 m40i is absolutely the dogs doo-dahs...,"
 @garysanders8090
 ",12 days ago,0.0,0.0,1.0
190,Why not go through the engine choices?,"
 @MrCandycorona
 ",9 days ago,0.0,0.0,1.0
191,"6.3s instead of the specced 6.1s on a random country road and Matt can't even keep a straight line, yeah awful car!","
 @badpitu
 ",1 day ago (edited),0.091,0.205,0.704
192,"By that logic, the X5 is a budget X7?","
 @edwint1780
 ",12 days ago,0.0,0.0,1.0
193,it's not normal for this to cost 10-12k more than a mazda cx-5,"
 @markomicovic5308
 ",12 days ago,0.0,0.0,1.0
194,"I'm a BMW fan all out, but I regret to say they've run out of ideas. In fact even Mercedes has. Maybe Audis too. We never expect much of a refresh from Porsche models. The Germans have gone soft...","
 @alain-danieltankwa8007
 ",12 days ago,0.042,0.094,0.864
195,this car is pretty niice,"
 @Nart67
 ",12 days ago,0.444,0.0,0.556
196,"BMWs are as reliable as a chocolate teapot or a range rover and even more expensive to repair. Which is where car manufacturers make most of their money. Why do you think so many are producing electric cars, a petrol or diesel engine can last for decades whereas batteries rapidly wear out after a couple of years. It has nothing to do with climate change,  it's about making a fortune from replacement batteries , charging points and all the rest of the paraphernalia needed to keep electric cars on the road. If electric cars are about saving the planet why do they need 4,5 or 600 horse power. It just means more idiots causing accidents by driving too fast. Don't waste your money.","
 @John-se7rc
 ",10 days ago,0.019,0.021,0.959
197,Awesome video.,"
 @TundeEszlari
 ",12 days ago,0.804,0.0,0.196
198,"One pedal driving is the worse thing ever. Basically slows down the car significantly without any break lights, so the guy behind has to keep doing an emergency stop!","
 @kano0303
 ",1 day ago,0.0,0.24,0.76
199,"BMW 6 Series GT  was the real Budget X5.  

The stoped it because it was underming X5 and X3 sales","
 @alis5893
 ",12 days ago,0.136,0.0,0.864
200,It's quite obvious how bored Mat was about shooting this film. A must-be-reviewed car for boring people who think they must have one of these.,"
 @danielharkai
 ",10 days ago (edited),0.0,0.175,0.825
201,At the end of the day its a bmw so it will be good,"
 @vinayakpandey4114
 ",12 days ago,0.195,0.0,0.805
202,The infotainment actually looked like it was super glued on.,"
 @hellothere4342
 ",12 days ago,0.444,0.0,0.556
203,We are waiting for your review of the 2024 range Rover sport sv,"
 @billnjamba
 ",12 days ago,0.0,0.0,1.0
204,that small bottle disappeared,"
 @CaseyMusic2306
 ",12 days ago,0.0,0.388,0.612
205,"Are they ""seat backs"" or ""backseats""?","
 @okunyinbaah
 ",11 days ago,0.0,0.194,0.806
206,Looks like a Subaru Outback from the rear,"
 @swedishbob_7315
 ",11 days ago,0.294,0.0,0.706
207,You forgot to mention the different engines,"
 @YvanDupuy
 ",12 days ago,0.0,0.0,1.0
208,not really budget because it's also super expensive.,"
 @yhjo521
 ",12 days ago,0.358,0.0,0.642
209,What's next Budget X7?,"
 @LetsoFilm
 ",12 days ago,0.0,0.0,1.0
210,9:53 even a 2009 Caddy can do this.. how is that a special thing?,"
 @samirav1137
 ",12 days ago,0.197,0.0,0.803
211,Top notch!!,"
 @savvoss
 ",12 days ago,0.704,0.0,0.296
212,Every man I have seen driving one is under 5 ft 6 and getting up my backside aggressive type.,"
 @rich3222
 ",11 days ago (edited),0.0,0.096,0.904
213,"Can we at least know what engine choices there are for the car? I have to put a postal code to actually see your choice, and i am not a UK resident...","
 @JDogg679
 ",10 days ago,0.0,0.0,1.0
214,"Yes!, you finally made a bmw x3 video","
 @marioasmrsvlogvideos3821
 ",12 days ago,0.0,0.0,1.0
215,X1 looks better. And Thats The budget x3 ,"
 @memyselfandi7675
 ",12 days ago,0.293,0.0,0.707
216,Come to India and review Tata safari and xuv 700 2023,"
 @ametivijaydatta2692
 ",12 days ago,0.0,0.0,1.0
217,Hey carwow are we getting review of the new Renault Austral any time soon ,"
 @konstantinpavlov3354
 ",12 days ago,0.0,0.0,1.0
218,"I actually like the looks, however the cabin is looking a bit dated and the hybrid is definitely not worth having","
 @jackdominiak445
 ",12 days ago,0.227,0.073,0.7
219,"Lexus NX, much better choice and it won't let you down.","
 @asianskywalker
 ",12 days ago,0.225,0.0,0.775
220,"Am I the only one who hates that every car nowadays are being painted in primer grey
Edit: ok wow I didn’t expect this much of a reaction to this","
 @agsproductions4303
 ",12 days ago (edited),0.218,0.088,0.695
221,X3 M40i my dream,"
 @heyzooz
 ",12 days ago,0.4,0.0,0.6
222,New gear selector on the need model,"
 @danieljames404
 ",12 days ago,0.0,0.0,1.0
223,X4 for me,"
 @vindevhunta4905
 ",12 days ago,0.0,0.0,1.0
224,This or the Stelvio?,"
 @ParideNasello
 ",12 days ago,0.0,0.0,1.0
225,I like that a lot.,"
 @shawnkdooley5172
 ",12 days ago,0.556,0.0,0.444
226,Really AMAZING BMW X3 just im gonna say اللهم أرزقنا ياااا️ااارب,"
 @moksetharous9639
 ",12 days ago,0.326,0.0,0.674
227,Renault twingo and smart fortwo 1.0 ,"
 @mirkopollo
 ",11 days ago,0.351,0.0,0.649
228,"Wow, i wish a bmw was a budget car for me, we ain't all middle clarse tha knows lol","
 @roballen9233
 ",12 days ago,0.417,0.0,0.583
229,Omg i love the bmw x3,"
 @marioasmrsvlogvideos3821
 ",12 days ago,0.512,0.0,0.488
230,Can you guys do more mclaren senna drag races,"
 @veronicachavez3435
 ",12 days ago,0.0,0.213,0.787
231,Ao how much does this one has hp?,"
 @mirsand1397
 ",10 days ago,0.0,0.0,1.0
232,Good luck mat,"
 @david-bf4so
 ",12 days ago (edited),0.855,0.0,0.145
233,Lol every Mats video with bmw: best bmw? Perfect car? ,"
 @ukaszpaluch4950
 ",7 days ago,0.612,0.0,0.388
234,Please review the MG HS,"
 @rocko2londonrocko2london76
 ",11 days ago,0.365,0.0,0.635
235,please include price of the car 'as is' - this one has like 20k of options. It's just not representative,"
 @mateuszucjanek478
 ",10 days ago,0.22,0.0,0.78
236,100 % Agree,"
 @hans0747
 ",12 days ago,0.714,0.0,0.286
237,Mat you didn’t mention the price of the car ️,"
 @user-lb2ps4bn9s
 ",12 days ago,0.0,0.0,1.0
238,I wait for X4 review,"
 @mouadbouamama471
 ",12 days ago (edited),0.0,0.0,1.0
239,"Good job, Matt ! I hate that car! ","
 @shinymike4301
 ",12 days ago,0.259,0.383,0.358
240,What happened to the engine details Lmao ,"
 @Jiishaan
 ",12 days ago,0.394,0.0,0.606
241,my 2018 Mercedes c350e only has 8 miles of battery on full charge.,"
 @Techbusted
 ",12 days ago,0.0,0.0,1.0
242,Because I’m Carwow and you’re watching Mat Watson,"
 @simonzimande5948
 ",11 days ago,0.0,0.0,1.0
243,Perhaps you should say that you are reviewing the Plug in Hybrid in the title?  Not even available in the US,"
 @trevorjohnson16
 ",12 days ago,0.0,0.0,1.0
244,"Yeah…. That’s a right U.G.L.Y car. The front obviously, but also the windows on the rear passenger doors. There’s a lot of frames going on and they are very tall… overall it’s just badly proportioned. Think BMW need to get some decent designers in… maybe poach a few from Audi!","
 @27Finbarr
 ",10 days ago (edited),0.0,0.088,0.912
245,Can you please do a review of the BMW X5 50e???️️️,"
 @jamiemcdowell1109
 ",12 days ago,0.24,0.0,0.76
246,Yeah we believe in BMW,"
 @user-tu1iy4kv2k
 ",12 days ago,0.355,0.0,0.645
247,"7:34 & 7:36 mat changed his shirt  , mat we want to know WHYYY?","
 @multipole4859
 ",12 days ago,0.106,0.0,0.894
248,This video is tough because I just watched you rank the X3 third in it’s class like five days ago ha ha,"
 @alexbienemann4397
 ",12 days ago,0.283,0.058,0.659
249,Have the new Rs6 performance variants arrived in the UK?,"
 @IronFist561
 ",12 days ago,0.0,0.0,1.0
250,Your the best ,"
 @mohamedcassim6772
 ",12 days ago,0.677,0.0,0.323
251,A mid face lift is not good enough whilst all the other models get an upgraded infotainment systems not money worth at all.,"
 @i_h5035
 ",2 days ago,0.0,0.169,0.831
252,"The interior looks way too ""budget"" for a 50 grand car imo","
 @Naotaku
 ",11 days ago,0.231,0.0,0.769
253,Make a video on the Alfa Romeo tonale,"
 @fraserfisher1
 ",12 days ago,0.0,0.0,1.0
254,What a great vehicle!  But why are all the interiors black?  I feel down in black interiors.  I need colors.,"
 @doggyppants9846
 ",10 days ago,0.151,0.0,0.849
255,wow,"
 @user-fy4ln5cf4w
 ",12 days ago,1.0,0.0,0.0
256,"'Best BMW, is like saying 'Best used toilet ' ","
 @The_Marovengian
 ",12 days ago,0.686,0.0,0.314
257,Hey Mat. WHERE ARE the horsepower figures in this video??,"
 @smyly_sy
 ",12 days ago,0.0,0.0,1.0
258,"Predictable, ""going to launch it, bottles, Apple car play, stick of truth etc.). This is the equivalent of CBBC for cars.","
 @jameso1959
 ",10 days ago,0.198,0.0,0.802
259,one car that isnt ugly,"
 @scluzzy2344
 ",8 days ago,0.403,0.0,0.597
260,Please Review X3M Comp !!,"
 @tashreeqq1073
 ",12 days ago,0.419,0.0,0.581
261,"BMW and 'budget' in the same sentence? Shirley, you can't be serious (and, yes, I'm calling you Shirley)","
 @tntgrunf
 ",12 days ago,0.258,0.0,0.742
262,Halo sword taillights let's gooo ,"
 @kurtwheller6295
 ",12 days ago,0.0,0.0,1.0
263,Designed for the SS by Hugo Boss.,"
 @veridico84
 ",12 days ago,0.0,0.0,1.0
264,when ever i see the interior of these premium cars i just laugh when you compare it to a new kia sportage.,"
 @greggw3635
 ",8 days ago,0.145,0.169,0.685
265,Mat can you drag race a Bugatti Chiron Super Sport against a Rimac Nevera with Yianni?,"
 @okithdesilva129
 ",12 days ago,0.219,0.107,0.674
266,STARTING price for an X3 is £47k?   Who on earth is buying these? Hate to think of the start price of an X5.,"
 @mattball8995
 ",12 days ago,0.0,0.156,0.844
267,,"
 @Richmills23
 ",12 days ago,0.0,0.0,0.0
268,Good BMW,"
 @rallymosm3331
 ",12 days ago,0.744,0.0,0.256
269,Why is BMW's brand image so powerful?,"
 @ronaldello97
 ",12 days ago,0.376,0.0,0.624
270,Bring the McLaren GT for races pl,"
 @prayasdash
 ",10 days ago,0.321,0.0,0.679
271,WTF was that engine chapter?? ,"
 @adrianterencehand
 ",12 days ago,0.0,0.55,0.45
272,Engines nope... I'll try sell you something instead ,"
 @rasherbasher8203
 ",12 days ago,0.0,0.0,1.0
273,Got a 30d X3 instead of a 5 Series 530d.  Ever been disappointed or felt like a poor man’s X5,"
 @davidg9057
 ",12 days ago,0.115,0.286,0.599
274,Please review the Jag F-Pace P400e ,"
 @CrisSelfa55
 ",12 days ago,0.315,0.0,0.685
275,Bravo ,"
 @mrmawson2438
 ",12 days ago,0.0,0.0,1.0
276,Fuiyoh  ! nice car ,"
 @veronkong
 ",12 days ago (edited),0.607,0.0,0.393
277,The best car show ever...but wondering can i import a car after buying through help me car wow dealers  to Kenya ???,"
 @lewisverooon3256
 ",9 days ago,0.398,0.0,0.602
278,"Lol people moaning about how expensive EVs are, a BMW X3 starts from £47k ","
 @darrenwallis7630
 ",12 days ago,0.184,0.092,0.724
279,when are you reviewing the 2024 Maserati GranTurismo??,"
 @matthewjackson9274
 ",12 days ago,0.0,0.0,1.0
280,Finally a new BMW that is not ugly as hell .  🫡,"
 @dzontravolta3952
 ",12 days ago,0.476,0.0,0.524
281,ENGINES. You forgot to mention what engine options are available. Guess editing issues.,"
 @tommroz7261
 ",12 days ago,0.0,0.0,1.0
282,Aswell as the 2024 bmw X6M,"
 @billnjamba
 ",12 days ago,0.0,0.0,1.0
283,3:09 bruh I love this channel ,"
 @manuelarenasperez2238
 ",12 days ago,0.512,0.0,0.488
284,Mat sorry mate im watching from namibia and we cant log in to the carwow site so everytime you configure your choice of car spec we are unable to go check them out please mate fix that problem for us please,"
 @caileanentin337
 ",6 days ago,0.101,0.088,0.811
285,what the f is going on with the boot?! lmaoo how did they think that was a good idea?,"
 @badluckdaniel
 ",12 days ago,0.182,0.0,0.818
286,"Not that anyone from the channel will see this but not sure your aware depending on the device your using to watch = no pop up links appear. I've only ever seen them on my phone and hardly watch there. Comcast to big screen or iPad,  no pop ups.","
 @joshvanguard852
 ",12 days ago,0.0,0.152,0.848
287,You didn't tell us which engines there are,"
 @DrAlexg123
 ",12 days ago,0.0,0.0,1.0
288,You’d be a mug to buy a hybrid! Company car only,"
 @miketaylor1916
 ",12 days ago,0.0,0.0,1.0
289,20th time asking matt to review a pagani,"
 @itachiuchiha884
 ",12 days ago,0.0,0.0,1.0
290,Mat can you review a new Bugatti Bolide?,"
 @okithdesilva129
 ",12 days ago,0.0,0.0,1.0
291,"How much to replace the batteries when they wear out, your car would be worth zero unless you replace them,","
 @Pedroaghyu
 ",12 days ago,0.091,0.0,0.909
292,"I don't like the new designs of BMW in all their models, I prefer the old ones..... ","
 @andresroelalvarado5943
 ",12 days ago,0.0,0.131,0.869
293,is he actually crosseyed at times ?,"
 @christopherclaure6689
 ",12 days ago,0.0,0.0,1.0
294,At least this BMW does not look like it's crying,"
 @johntech-001
 ",12 days ago,0.0,0.394,0.606
295,"I just don’t get the whole SUV thing, hopefully my present sh#t box will last long enough for the whole SUV thing to pass me by.","
 @bordersw1239
 ",12 days ago,0.101,0.0,0.899
296,Review the Renault arkana,"
 @pavlinadoherty2884
 ",10 days ago,0.0,0.0,1.0
297,szkoda pieniędzy na tego staruszka ,"
 @_b_k
 ",12 days ago,0.0,0.0,1.0
298,Proudly made in South Africa,"
 @strussdo
 ",11 days ago,0.474,0.0,0.526
299,109 miles to the gallon ,"
 @nqobilemahlaba2230
 ",12 days ago,0.0,0.0,1.0
300,can everyone pls stop calling a model as “budget superior model”?,"
 @mustafadogan935
 ",12 days ago,0.343,0.157,0.5
301,Alfa Stelvio please.,"
 @JD2ndcity
 ",11 days ago,0.535,0.0,0.465
302,Do a video supra mk4 /mk5  vs bmw M5 / M8,"
 @gihankavinda6476
 ",11 days ago (edited),0.281,0.0,0.719
303,"The X3 , a budget X5
same way of saying the X5 is the budget X6 or that the X1 is the budget X3 mate... cmon now","
 @RuptuONE
 ",12 days ago,0.0,0.0,1.0
304,Lexus NX link in description isn’t actually a link,"
 @simianinc
 ",12 days ago,0.0,0.0,1.0
305,Nice Video,"
 @dev_jonm
 ",9 days ago,0.737,0.0,0.263
306,"golf gti rides the same, not a bit slower, so why pay more","
 @alexzviagin3648
 ",11 days ago,0.0,0.132,0.868
307,The Market has Spoken SUV's Slay All Other Body Types ,"
 @-DC-
 ",12 days ago,0.0,0.0,1.0
308,Why are you not reviewing Mazda??,"
 @morishogo144
 ",12 days ago,0.0,0.0,1.0
309,Why are they doing M trim on the seatbelts of an X3? Really devalues the brand.,"
 @tomstravels3331
 ",10 days ago,0.0,0.0,1.0
310,This car costs £85K  after tax in India,"
 @ad3703
 ",12 days ago,0.0,0.0,1.0
311,Gr 86 Vs gr land cruiser,"
 @mosesmurimi9068
 ",12 days ago,0.0,0.342,0.658
312,Probably new car with new tyres hence sluggish 0-60. We all know BMW quote conservative acceleration times.,"
 @thepodbaydoorshal
 ",12 days ago,0.0,0.144,0.856
313,First Jeffrey Dahmer and now The UnabomberCar Wow,"
 @edgargomes8003
 ",10 days ago,0.352,0.0,0.648
314,4:09 the for your mom line really offended my mom that was watching the video with me. Cuz it’s true.,"
 @mehdijavanmardi9244
 ",12 days ago,0.121,0.099,0.779
315,I don't have a Hugo Boss tracksuit but I do have A Hugo Boss Cap and Watch,"
 @WithCars909
 ",12 days ago,0.0,0.0,1.0
316,I am scared of this world where a toyota prius looks better than BMW's entire lineup,"
 @levivalo7316
 ",12 days ago,0.163,0.163,0.674
317,toyota markx grmn vs supra gr please do it the race,"
 @awsaferoz4895
 ",11 days ago,0.187,0.0,0.813
318,,"
 @HohaFnafs
 ",9 days ago,0.0,0.0,0.0
319,NICE CAR,"
 @g5810022001
 ",12 days ago,0.737,0.0,0.263
320,"No comment about that color. Car and even bike manufacturesrs want we see the life BW. Sorry they are wrong, that color is horrible, IMO of course. Another thing I don't like, when a car replaces me in the maneuveres... I am the driver and you do what I want! No electric car for me, thank you! Thanks fro the video.","
 @Isha048
 ",12 days ago (edited),0.114,0.214,0.671
321,BMW,"
 @shreenathan2144
 ",11 days ago,0.0,0.0,1.0
322,And its huge,"
 @Cars.
 ",12 days ago,0.535,0.0,0.465
323,Lmao what exactly is Matt doing here 5:31 getting a little sexual with the car. ,"
 @sbuinfinity
 ",10 days ago,0.231,0.0,0.769
324,"well matt you are wrong, this car is a looker and it looks way better than other bmw cars, this looks like a normal bmw","
 @scluzzy2344
 ",8 days ago,0.253,0.105,0.642
325,7:40 Imagine getting out of your car like that. No wonder the Americans won the revolution,"
 @itswhip
 ",12 days ago,0.29,0.103,0.607
326,The way how BMW put the batteries to eat so much from the trunk is disgusting...,"
 @gordonnorris4202
 ",12 days ago (edited),0.0,0.0,1.0
327,Hallo from greece🇬🇷,"
 @sheer-mgames8718
 ",12 days ago,0.0,0.0,1.0
328,Interior is sou outdated ,"
 @dianaa1590
 ",11 days ago,0.0,0.0,1.0
329,absolutely hate those tail lights,"
 @bharat2580
 ",12 days ago,0.0,0.5,0.5
330,Nice,"
 @utkarshsharma7980
 ",12 days ago,1.0,0.0,0.0
331,,"
 @jermulla
 ",12 days ago,0.0,0.0,0.0
332,,"
 @midhun5001
 ",12 days ago,0.0,0.0,0.0
333,It's only because all other BMW cars have gotten so ugly this looks 'pretty'.,"
 @Kronos0999
 ",12 days ago,0.0,0.246,0.754
334,Where I’m from this car is actually old.,"
 @agoodmansaid
 ",11 days ago,0.0,0.0,1.0
335,Isn’t it too late for this review,"
 @shivanshmahajan3998
 ",11 days ago,0.0,0.0,1.0
336,"This BMW is like a Hugo Boss tracksuit, only knobs buy it","
 @paliarc
 ",12 days ago,0.2,0.0,0.8
337,If the car had the new i8 display i would hate it,"
 @mizouzizou3731
 ",12 days ago,0.0,0.27,0.73
338,Nice,"
 @gyanakumarivajjhala632
 ",12 days ago,1.0,0.0,0.0
339,It’s a nice SUV but doesn’t really seem to compete with the new GLC,"
 @BananaPucci
 ",12 days ago,0.137,0.0,0.863
340,'one for your mom'... lol,"
 @BaganGerosti
 ",12 days ago,0.412,0.0,0.588
341,"This looks already outdated, can't believe the interior.","
 @makaw2006
 ",12 days ago,0.0,0.0,1.0
342,The video is good but did anyone else notice the banner?,"
 @reverse47
 ",11 days ago,0.163,0.0,0.837
343,"Dont waste you're money , just by the X5.","
 @kelvinosborne3822
 ",5 days ago,0.25,0.0,0.75
344,save 10k get an x1 tbh,"
 @IceFish.
 ",12 days ago,0.39,0.0,0.61
345,"What budget this thing costs 50k, you better off with honda oddesey or a toyota.","
 @ArberV1
 ",12 days ago,0.182,0.0,0.818
346,Nice,"
 @michaelmugo247
 ",11 days ago,1.0,0.0,0.0
347,X3 m40d,"
 @mike208pug
 ",12 days ago,0.0,0.0,1.0
348,I would hate washing that car. Those taillights,"
 @MrSlowAZZ
 ",12 days ago,0.0,0.381,0.619
349,Cover the Porsche Mission X,"
 @Lowmaintenan
 ",11 days ago,0.0,0.0,1.0
350,where is filming location of these videos,"
 @neskogreat3859
 ",12 days ago,0.0,0.0,1.0
351,"Is this Matt's launch into Hollywood??  More theatric drama than usual.. or maybe low budget prawn film.. just grab a speach therapist to sort the k..g..thingy.. or as you say ""thinky"" oh and please show more of 'Skellitor's"" finKers!!... love you Matt...you kingy freag!!","
 @davidgibbs1288
 ",12 days ago (edited),0.16,0.042,0.798
352,Bmws Suv car better car ever,"
 @bmwe30godzilla10
 ",12 days ago,0.367,0.0,0.633
353,I am glad they haven't given this the full modern BMW treatment complete with a big gaping grill and horrendous body lines,"
 @colechapman6976
 ",11 days ago (edited),0.121,0.153,0.726
354,Why is the video quality from the early 2000s …. I’m on premium and video quality option says “unavailable” ….and other channels I’m getting up to 4K,"
 @chris0628
 ",11 days ago,0.0,0.0,1.0
355,So you changed clothes midway through the video,"
 @mabuchipchunga2400
 ",12 days ago,0.0,0.0,1.0
356,Hugo Boss suit ,"
 @_whyte.woods_1256
 ",12 days ago,0.0,0.0,1.0
357,You can moan all you want but it is BMW’s best selling model,"
 @mtumasz
 ",12 days ago,0.381,0.071,0.548
358,"YOUR BIGGEST KENYAN FAN RIGHT HERE, 12/06/2023","
 @eDENTECHNOCYBERHUB
 ",12 days ago,0.336,0.0,0.664
359,X3 M40i,"
 @jokeybooky
 ",12 days ago,0.0,0.0,1.0
360,Where is your iX1 review?,"
 @prosserd
 ",11 days ago,0.0,0.0,1.0
361,"Matt being meh about a BMW?
And no 2 out of 3 for the launches?! 
WHATS WRONG WITH YOU MAN!","
 @ixissv7017
 ",12 days ago,0.0,0.372,0.628
362,"People think the X3 is ugly?  Damn, your nationality definitely affects your opinion of beauty","
 @izzo2271
 ",12 days ago,0.277,0.255,0.468
363,"I tried an M40i as a rental car. Couldn't stand the fake engine noise in the interior, far too loud- or the piss poor fuel economy. Meh. Many better cars in this segment on the market imo","
 @lucaandreamifsudbuhagiar9375
 ",11 days ago,0.128,0.167,0.705
364,Why do the still stick an iPad to the dash,"
 @DPK12
 ",12 days ago,0.0,0.0,1.0
365,"Oh it’s German, yeah and quality isn’t what it used to be","
 @karlhannant4481
 ",8 days ago,0.167,0.0,0.833
366,Lexus GX 2024,"
 @user-hw9mp8hz8x
 ",11 days ago,0.0,0.0,1.0
367,nice,"
 @abrahamsgarage
 ",12 days ago,1.0,0.0,0.0
368,why cant the 0-60 just be at the start or middle ? i m NEVER GONNA WAIT TO SEE THE BOOT  or whatever .. i just skip so u re not getting the watch time either way .. but at least if u put it at the first half u ll give us what we want,"
 @mehdiremidi8632
 ",12 days ago,0.029,0.0,0.971
369,Aren't these part electric cars a bit pointless and just add weight to a car making it worse for the environment overall. 33mpg says it really and only any use around town.,"
 @pb5x5
 ",12 days ago (edited),0.0,0.097,0.903
370,0:60,"
 @AlfredJohnnie28
 ",12 days ago,0.0,0.0,1.0
371,Shout out DrivaDave IYKYK,"
 @kboy1239
 ",12 days ago,0.0,0.0,1.0
372,The X3 used to be a good looking vehicle but BMW have managed to ruin it . . . they really need to end their fascination with the giant nostril grills.,"
 @chrisbanks5925
 ",11 days ago,0.176,0.147,0.677
373,The genesis gv70 is far better than this and the Q5,"
 @coletigrett7184
 ",12 days ago,0.225,0.0,0.775
374,I agree with you the Mercedes-Benz is a way bettre car.,"
 @countryboy92
 ",12 days ago,0.238,0.0,0.762
375,Laferrari VS Lamborghini huracan drag race pleeeaaaaaseee,"
 @arifullabaig2990
 ",11 days ago,0.0,0.241,0.759
376,ja so what you got another pair of glasses...,"
 @bobcabot
 ",11 days ago,0.0,0.0,1.0
377,Hello my name is Yusuf Saad and I'm a big fan of your carwow channel. I have a channel to,"
 @YusufSaad-jb8br
 ",10 days ago,0.126,0.0,0.874
378,Guys did you saw the picture in the cover of carwow,"
 @AUTOPOVMA
 ",12 days ago,0.0,0.0,1.0
379,My 2016 Ford Mondeo is more luxurious than this. Damn BMW really fallen off with their lower priced models.,"
 @thatone5350
 ",12 days ago,0.0,0.337,0.663
380,The interior in incredibly boring,"
 @yuxuanxiao9285
 ",12 days ago,0.0,0.393,0.607
381,Carwow,"
 @benjol29
 ",12 days ago,0.0,0.0,1.0
382,"Old bmw interior is soooooo much better, this new modern ''one'' big screen is very ugly and less practical","
 @mateuszrybarkiewicz1115
 ",12 days ago,0.123,0.153,0.724
383,Best and BMW are two opposite words!,"
 @Babun448
 ",12 days ago,0.428,0.0,0.572
